SHOP_ID,COMPANY_ID,SHOP_CD,SHOP_NAME,BUSINESS_STATUS,USE_DATE_BEGIN,ADDRESS,PROVINCE_DISTRICT,LATITUDE,LONGITUDE,OPEN_DATE,END_DATE,SUPERVISOR_AREA,DISTRICT_CODE,SALE_DISTRICT,PUBLISH_FLG,TYPE,CREATE_DATE,CREATE_USER,UPDATE_DATE,UPDATE_USER,DEL_FLG
011301,1,1301,汇川路,0,2005/7/19,汇川路91号甲,上海市长宁区,31.222858,121.423545,2005/7/19,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:22,BAT003,2014/9/25 11:34:22,BAT003,0
011302,1,1302,青衫路,1,2005/6/30,青衫路327号,上海市,,,2005/6/30,2012/11/28,,0601,上海售价区,0,0,2014/9/25 11:34:22,BAT003,2014/9/25 11:34:22,BAT003,0
011303,1,1303,欧阳路,1,2005/6/30,欧阳路80号,上海市虹口区,31.271366,121.4956,2005/6/30,2007/1/24,,0601,上海售价区,0,0,2014/9/25 11:34:22,BAT003,2014/9/25 11:34:22,BAT003,0
011305,1,1305,腾飞大厦,1,2005/7/15,天钥桥路3353号1F123室,上海市,31.20079,121.446989,2005/7/15,2008/6/16,,0601,上海售价区,0,0,2014/9/25 11:34:23,BAT003,2014/9/25 11:34:23,BAT003,0
011306,1,1306,天钥桥路,1,2005/7/15,天钥桥路396号,上海市,31.194053,121.448329,2005/7/15,2010/1/3,,0601,上海售价区,0,0,2014/9/25 11:34:23,BAT003,2014/9/25 11:34:23,BAT003,0
011307,1,1307,瀚锦苑,1,2005/7/16,洪山路1889弄24号,上海市浦东新区,31.157277,121.519198,2005/7/16,2007/6/5,,0601,上海售价区,0,0,2014/9/25 11:34:23,BAT003,2014/9/25 11:34:23,BAT003,0
011308,1,1308,雪松路,1,2005/7/20,雪松路294号,上海市,31.287457,121.360936,2005/7/20,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:23,BAT003,2014/9/25 11:34:23,BAT003,0
011309,1,1309,长寿路店,1,2001/1/1,长寿路699号103室,上海市,31.243536,121.439572,2001/1/1,2005/9/28,,0601,上海售价区,0,0,2014/9/25 11:34:24,BAT003,2014/9/25 11:34:24,BAT003,0
011310,1,1310,宛平南路660号,1,2005/7/27,宛平南路660号,上海市,31.192687,121.456292,2005/7/27,2012/6/30,,0601,上海售价区,0,0,2014/9/25 11:34:24,BAT003,2014/9/25 11:34:24,BAT003,0
011311,1,1311,瑞丽路,1,2005/7/28,瑞丽路153号,上海市闵行区,31.012207,121.415332,2005/7/28,2006/3/30,,0601,上海售价区,0,0,2014/9/25 11:34:24,BAT003,2014/9/25 11:34:24,BAT003,0
011312,1,1312,西藏南路,1,2005/7/28,西藏南路1225号,上海市,31.215046,121.493764,2005/7/28,2006/4/28,,0601,上海售价区,0,0,2014/9/25 11:34:24,BAT003,2014/9/25 11:34:24,BAT003,0
011313,1,1313,枫庭丽苑,0,2005/7/30,华灵路1788弄5号,上海市宝山区,31.282611,121.415027,2005/7/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:24,BAT003,2014/9/25 11:34:24,BAT003,0
011315,1,1315,滨江雅苑,0,2005/7/30,大华三路463-465号,上海市宝山区,31.282254,121.41975,2005/7/30,2099/12/31,,0601,上海售价区,0,0,2014/10/15 18:53:40,BAT003,2014/10/15 18:53:40,BAT003,0
011316,1,1316,中山南二路,1,2005/8/9,中山南二路1009号,上海市,31.187433,121.452311,2005/8/9,2007/4/21,,0601,上海售价区,0,0,2014/9/25 11:34:25,BAT003,2014/9/25 11:34:25,BAT003,0
011317,1,1317,延吉东路,1,2005/8/25,延吉东路129号乙,上海市,31.300198,121.550663,2005/8/25,2006/9/20,,0601,上海售价区,0,0,2014/9/25 11:34:25,BAT003,2014/9/25 11:34:25,BAT003,0
011318,1,1318,双阳路,1,2005/8/16,双阳路363号,上海市杨浦区,31.284978,121.540573,2005/8/16,2007/2/13,,0601,上海售价区,0,0,2014/9/25 11:34:25,BAT003,2014/9/25 11:34:25,BAT003,0
011319,1,1319,贤达经济学院,0,2005/8/31,东体育会路398号,上海市虹口区,31.283999,121.491813,2005/8/31,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:25,BAT003,2014/9/25 11:34:25,BAT003,0
011320,1,1320,新村路,1,2005/8/23,新村路825号,上海市宝山区,31.272123,121.422918,2005/8/23,2010/8/22,,0601,上海售价区,0,0,2014/9/25 11:34:26,BAT003,2014/9/25 11:34:26,BAT003,0
011321,1,1321,八字桥路,1,2005/8/30,南桥八字桥路477号,上海市奉贤区,30.942208,121.466453,2005/8/30,2010/8/29,,0601,上海售价区,0,0,2014/9/25 11:34:26,BAT003,2014/9/25 11:34:26,BAT003,0
011322,1,1322,张江复旦大学,1,2005/8/31,张衡路825号,上海市浦东新区,31.194653,121.605375,2005/8/31,2013/4/15,,0601,上海售价区,0,0,2014/9/25 11:34:26,BAT003,2014/9/25 11:34:26,BAT003,0
011323,1,1323,莘朱路,0,2005/8/30,莘朱路396号,上海市闵行区,31.115198,121.395811,2005/8/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:27,BAT003,2014/9/25 11:34:27,BAT003,0
011325,1,1325,荣乐东路,1,2005/8/31,荣乐东路15号,上海市松江区,31.022871,121.263301,2005/8/31,2009/6/29,,0601,上海售价区,0,0,2014/9/25 11:34:27,BAT003,2014/9/25 11:34:27,BAT003,0
011326,1,1326,内外联大厦,1,2005/11/28,商诚路518号1F,上海市浦东新区,31.263922,121.468478,2005/11/28,2006/8/31,,0601,上海售价区,0,0,2014/9/25 11:34:27,BAT003,2014/9/25 11:34:27,BAT003,0
011327,1,1327,平武路,0,2005/9/6,平武路138号,上海市长宁区,31.214964,121.438419,2005/9/6,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:27,BAT003,2014/9/25 11:34:27,BAT003,0
011328,1,1328,兴梅路,0,2005/11/29,兴梅路1208号,上海市闵行区,31.112253,121.41839,2005/11/29,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:28,BAT003,2014/9/25 11:34:28,BAT003,0
011329,1,1329,火矩园,1,2005/9/20,碧波路328号,上海市浦东新区,31.212705,121.588614,2005/9/20,2011/1/1,,0601,上海售价区,0,0,2014/9/25 11:34:28,BAT003,2014/9/25 11:34:28,BAT003,0
011330,1,1330,桂林路197号,1,2005/9/20,桂林路197号,上海市,31.173789,121.425144,2005/9/20,2007/2/8,,0601,上海售价区,0,0,2014/9/25 11:34:28,BAT003,2014/9/25 11:34:28,BAT003,0
011331,1,1331,万兆家园,0,2005/9/30,七莘路2855弄53号101-102室,上海市闵行区,31.155259,121.357545,2005/9/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:28,BAT003,2014/9/25 11:34:28,BAT003,0
011332,1,1332,都市路4558号,1,2005/9/24,都市路4558号,上海市闵行区,31.105445,121.399587,2005/9/24,2010/9/23,,0601,上海售价区,0,0,2014/9/25 11:34:29,BAT003,2014/9/25 11:34:29,BAT003,0
011333,1,1333,沪闵路,1,2001/1/1,沪闵路9508号,上海市,31.172501,121.440338,2001/1/1,2005/12/29,,0601,上海售价区,0,0,2014/9/25 11:34:29,BAT003,2014/9/25 11:34:29,BAT003,0
011335,1,1335,香港广场店,1,2005/9/27,淮海中路282号底下一层104室,上海市,31.229628,121.481444,2005/9/27,2008/9/25,,0601,上海售价区,0,0,2014/9/25 11:34:29,BAT003,2014/9/25 11:34:29,BAT003,0
011336,1,1336,安亭新镇,1,2005/9/28,安礼路239号,上海市嘉定区,31.277144,121.175889,2005/9/28,2010/9/27,,0601,上海售价区,0,0,2014/9/25 11:34:30,BAT003,2014/9/25 11:34:30,BAT003,0
011337,1,1337,汤臣国贸大厦,1,2005/10/18,基隆路1号大堂,上海市浦东新区,31.355825,121.594174,2005/10/18,2006/8/26,,0601,上海售价区,0,0,2014/9/25 11:34:30,BAT003,2014/9/25 11:34:30,BAT003,0
011338,1,1338,明丰阳光苑,1,2001/1/1,世界路13号,上海市杨浦区,31.32176,121.532209,2001/1/1,2006/1/18,,0601,上海售价区,0,0,2014/9/25 11:34:30,BAT003,2014/9/25 11:34:30,BAT003,0
011339,1,1339,保德路,0,2005/9/30,保德路599号-1,上海市闸北区,31.322787,121.462623,2005/9/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:30,BAT003,2014/9/25 11:34:30,BAT003,0
011340,1,1340,新源广场,0,2005/10/18,中山南路318号B1,上海市黄浦区,31.226704,121.509634,2005/10/18,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:36:01,BAT003,2014/9/25 11:36:01,BAT003,0
011341,1,1341,中山西路2006,1,2005/10/18,中山西路2006号,上海市徐汇区,31.188896,121.432217,2005/10/18,2010/10/17,,0601,上海售价区,0,0,2014/9/25 11:36:01,BAT003,2014/9/25 11:36:01,BAT003,0
011342,1,1342,共和新路,1,2005/10/31,共和新路708弄1号,上海市,31.261405,121.469624,2005/10/31,2009/8/5,,0601,上海售价区,0,0,2014/9/25 11:36:02,BAT003,2014/9/25 11:36:02,BAT003,0
011343,1,1343,钦州北路,0,2005/10/18,钦州北路1198号82#1楼,上海市徐汇区,,,2005/10/18,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:36:02,BAT003,2014/9/25 11:36:02,BAT003,0
011345,1,1345,周家嘴路369,1,2005/10/28,周家嘴路369号,上海市,31.260303,121.502837,2005/10/28,2007/5/21,,0601,上海售价区,0,0,2014/9/25 11:36:03,BAT003,2014/9/25 11:36:03,BAT003,0
011346,1,1346,希雅路,1,2005/10/31,希雅路69号,上海市浦东新区,31.324712,121.622086,2005/10/31,2011/1/12,,0601,上海售价区,0,0,2014/9/25 11:36:03,BAT003,2014/9/25 11:36:03,BAT003,0
011347,1,1347,漕河泾工业园区,1,2005/10/31,民益路201号,上海市松江区,31.054009,121.304147,2005/10/31,2008/1/31,,0601,上海售价区,0,0,2014/9/25 11:36:03,BAT003,2014/9/25 11:36:03,BAT003,0
011348,1,1348,临港科技学院,1,2005/10/26,拱极路3001号,上海市南汇区,31.059505,121.767742,2005/10/26,2006/10/20,,0601,上海售价区,0,0,2014/9/25 11:36:03,BAT003,2014/9/25 11:36:03,BAT003,0
011349,1,1349,德平路,1,2005/11/8,德平路26号,上海市浦东新区,31.260409,121.563237,2005/11/8,2007/2/15,,0601,上海售价区,0,0,2014/9/25 11:36:04,BAT003,2014/9/25 11:36:04,BAT003,0
011350,1,1350,水城南路,1,2005/11/22,水城南路83号,上海市长宁区,31.203959,121.399154,2005/11/22,2011/3/24,,0601,上海售价区,0,0,2014/9/25 11:36:04,BAT003,2014/9/25 11:36:04,BAT003,0
011351,1,1351,赤峰路,1,2005/11/18,赤封路57号,上海市杨浦区,,,2005/11/18,2011/3/5,,0601,上海售价区,0,0,2014/9/25 11:34:43,BAT003,2014/9/25 11:34:43,BAT003,0
011352,1,1352,昌里路,0,2005/11/28,昌里路189号,上海市浦东新区,31.180269,121.502773,2005/11/28,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:43,BAT003,2014/9/25 11:34:43,BAT003,0
011353,1,1353,欧阳路695号,0,2005/11/25,欧阳路699号,上海市虹口区,31.281308,121.492562,2005/11/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:44,BAT003,2014/9/25 11:34:44,BAT003,0
011355,1,1355,嵩山路,1,2005/11/30,嵩山路81号,上海市卢湾区,31.228472,121.482496,2005/11/30,2014/9/19,,0601,上海售价区,1,0,2014/10/15 18:53:42,BAT003,2014/10/15 18:53:42,BAT003,0
011356,1,1356,新昌路,1,2005/12/8,新昌路93号,上海市黄浦区,31.238596,121.475848,2005/12/8,2012/11/30,,0601,上海售价区,0,0,2014/9/25 11:34:44,BAT003,2014/9/25 11:34:44,BAT003,0
011357,1,1357,德而福,1,2005/12/28,德林路118号,上海市浦东新区,31.329243,121.613118,2005/12/28,2012/3/15,,0601,上海售价区,0,0,2014/9/25 11:34:44,BAT003,2014/9/25 11:34:44,BAT003,0
011358,1,1358,飞洲国际,1,2005/12/15,零陵路899号飞州国际广场1层19室,上海市,31.189595,121.443431,2005/12/15,2007/2/7,,0601,上海售价区,0,0,2014/9/25 11:34:45,BAT003,2014/9/25 11:34:45,BAT003,0
011359,1,1359,长寿路1359,1,2005/12/13,长寿路130号,上海市普陀区,31.250551,121.449455,2005/12/13,2007/3/19,,0601,上海售价区,0,0,2014/9/25 11:34:45,BAT003,2014/9/25 11:34:45,BAT003,0
011360,1,1360,浦驰路,0,2005/12/25,浦驰路454号,上海市闵行区,31.084917,121.507955,2005/12/25,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:45,BAT003,2014/9/25 11:34:45,BAT003,0
011361,1,1361,淮海中路527店,1,2005/12/20,淮海中路527号,上海市,31.226565,121.475165,2005/12/20,2009/9/30,,0601,上海售价区,0,0,2014/9/25 11:34:45,BAT003,2014/9/25 11:34:45,BAT003,0
011362,1,1362,昌平路,1,2005/12/16,昌平路427号,上海市静安区,31.242223,121.453471,2005/12/16,2010/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:45,BAT003,2014/9/25 11:34:45,BAT003,0
011363,1,1363,明申大厦店,1,2005/12/20,凯旋路3131号,上海市徐汇区,31.188146,121.439011,2005/12/20,2009/2/26,,0601,上海售价区,0,0,2014/9/25 11:34:46,BAT003,2014/9/25 11:34:46,BAT003,0
011365,1,1365,宝安大厦,0,2005/12/20,东方路800号大堂,上海市浦东新区,31.232461,121.530679,2005/12/20,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:46,BAT003,2014/9/25 11:34:46,BAT003,0
011366,1,1366,田东路,1,2005/12/23,田东路380号10室E,上海市徐汇区,31.180796,121.443591,2005/12/23,2007/6/30,,0601,上海售价区,0,0,2014/9/25 11:34:46,BAT003,2014/9/25 11:34:46,BAT003,0
011367,1,1367,东华科技园,0,2005/12/30,金钟路658弄21号102室,上海市长宁区,31.228458,121.365179,2005/12/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:47,BAT003,2014/9/25 11:34:47,BAT003,0
011368,1,1368,长宁路,1,2005/12/30,-,-,,,2005/12/30,2005/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:47,BAT003,2014/9/25 11:34:47,BAT003,0
011369,1,1369,方正大厦,1,2006/5/21,新金桥路1122号,上海市浦东新区,31.259138,121.618392,2006/5/21,2007/2/9,,0601,上海售价区,0,0,2014/9/25 11:34:47,BAT003,2014/9/25 11:34:47,BAT003,0
011370,1,1370,肇嘉浜路,1,2005/12/29,肇嘉浜路407号,上海市,31.207983,121.46462,2005/12/29,2006/4/14,,0601,上海售价区,0,0,2014/9/25 11:34:47,BAT003,2014/9/25 11:34:47,BAT003,0
011372,1,1372,苗圃路,1,2006/1/21,苗圃路224号,上海市浦东新区,31.248622,121.554162,2006/1/21,2006/4/29,,0601,上海售价区,0,0,2014/9/25 11:34:47,BAT003,2014/9/25 11:34:47,BAT003,0
011373,1,1373,国定路,1,2006/2/15,国定路335号2号楼底层,上海市,31.308707,121.512627,2006/2/15,2012/1/10,,0601,上海售价区,0,0,2014/9/25 11:34:48,BAT003,2014/9/25 11:34:48,BAT003,0
011375,1,1375,紫竹信息,0,2006/2/28,东川路555号5号楼B1层,上海市闵行区,31.028305,121.455443,2006/2/28,2099/12/31,,0601,上海售价区,0,0,2014/10/15 18:53:43,BAT003,2014/10/15 18:53:43,BAT003,0
011377,1,1377,虹莘路,1,2006/5/31,虹泉路1101弄15-16号,上海市闵行区,31.174846,121.379417,2006/5/31,2011/1/31,,0601,上海售价区,0,0,2014/9/25 11:34:55,BAT003,2014/9/25 11:34:55,BAT003,0
011378,1,1378,虎林路,1,2006/4/25,虎林路233号,上海市,31.339967,121.465968,2006/4/25,2011/3/24,,0601,上海售价区,0,0,2014/9/25 11:34:55,BAT003,2014/9/25 11:34:55,BAT003,0
011379,1,1379,医学院路,1,2006/3/30,医学院路130号,上海市徐汇区,31.204838,121.460294,2006/3/30,2014/8/10,,0601,上海售价区,0,0,2014/9/25 11:34:56,BAT003,2014/9/25 11:34:56,BAT003,0
011380,1,1380,浙大网新,0,2006/4/18,金科路2966号,上海市浦东新区,31.211463,121.605747,2006/4/18,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:56,BAT003,2014/9/25 11:34:56,BAT003,0
011381,1,1381,托普学院,1,2006/4/28,惠南镇观海路,上海市南汇区,31.053683,121.755859,2006/4/28,2009/6/29,,0601,上海售价区,0,0,2014/9/25 11:34:56,BAT003,2014/9/25 11:34:56,BAT003,0
011382,1,1382,汇亚大厦,0,2006/5/17,陆家嘴环路1233号,上海市浦东新区,31.246739,121.510685,2006/5/17,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:56,BAT003,2014/9/25 11:34:56,BAT003,0
011383,1,1383,上海政法学院,1,2006/5/16,外青松公路798号17号底楼,上海市青浦区,31.328967,121.160894,2006/5/16,2012/8/11,,0601,上海售价区,0,0,2014/9/25 11:34:57,BAT003,2014/9/25 11:34:57,BAT003,0
011385,1,1385,南部大酒店,1,2006/5/18,龙华西路511号,上海市徐汇区,31.182432,121.44949,2006/5/18,2011/3/30,,0601,上海售价区,0,0,2014/9/25 11:34:57,BAT003,2014/9/25 11:34:57,BAT003,0
011386,1,1386,生物大厦,1,2006/5/31,延安西路1326号1F,上海市长宁区,31.215959,121.432203,2006/5/31,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:34:57,BAT003,2014/9/25 11:34:57,BAT003,0
011387,1,1387,深水港商务广场,0,2006/6/6,上海深水港商务广场E座1层,上海市南汇区芦潮港顺通路9号,30.881909,121.888646,2006/6/6,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:57,BAT003,2014/9/25 11:34:57,BAT003,0
011388,1,1388,浦东时代广场,1,2006/6/7,张扬路500号1F119,上海市浦东新区,31.233011,121.523809,2006/6/7,2012/5/14,,0601,上海售价区,0,0,2014/9/25 11:34:58,BAT003,2014/9/25 11:34:58,BAT003,0
011389,1,1389,瑞金二路,0,2014/7/30,瑞金二路38号,上海市卢湾区,31.223204,121.470769,2014/10/13,9999/12/31,,0601,上海售价区,0,0,2014/10/15 18:53:43,BAT003,2014/10/15 18:53:43,BAT003,0
011390,1,1390,九百商城,0,2006/6/15,万航渡路50号,上海市静安区,31.230387,121.450034,2006/6/15,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:58,BAT003,2014/9/25 11:34:58,BAT003,0
011391,1,1391,东辰大厦,1,2006/6/28,牡丹路60号,上海市,31.211917,121.550836,2006/6/28,2011/5/22,,0601,上海售价区,0,0,2014/9/25 11:34:59,BAT003,2014/9/25 11:34:59,BAT003,0
011392,1,1392,悦达国际大厦,1,2006/6/27,长寿路1118号A楼6F,上海市,31.236961,121.433459,2006/6/27,2007/4/29,,0601,上海售价区,0,0,2014/9/25 11:34:59,BAT003,2014/9/25 11:34:59,BAT003,0
011393,1,1393,邯郸路,1,2006/6/27,邯郸路173号4号单体1层101单元,上海市,31.299286,121.506923,2006/6/27,2007/2/12,,0601,上海售价区,0,0,2014/9/25 11:34:59,BAT003,2014/9/25 11:34:59,BAT003,0
011395,1,1395,地铁科技馆站,1,2006/6/29,世纪大道2002号,上海市浦东新区,31.224398,121.55029,2006/6/29,2012/12/26,,0601,上海售价区,0,0,2014/9/25 11:34:59,BAT003,2014/9/25 11:34:59,BAT003,0
011396,1,1396,建国西路（2）,1,2006/7/11,建国西路691号,上海市,31.206331,121.45069,2006/7/11,2007/7/5,,0601,上海售价区,0,0,2014/9/25 11:34:59,BAT003,2014/9/25 11:34:59,BAT003,0
011397,1,1397,北中路,0,2006/7/12,北中路407号,上海市浦东新区,31.190549,121.566645,2006/7/12,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:34:59,BAT003,2014/9/25 11:34:59,BAT003,0
011398,1,1398,清峪路,0,2006/8/11,清峪路349号,上海市普陀区,31.245885,121.376727,2006/8/11,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011399,1,1399,西康路1026号,0,2006/8/9,西康路1026号,上海市普陀区,31.247027,121.448293,2006/8/9,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011400,1,1400,碧波路,0,2006/8/31,碧波路573号,上海市浦东新区,31.209113,121.589659,2006/8/31,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011401,1,1401,徐家汇花园,1,2006/8/30,宛平南路255弄17号底楼,上海市徐汇区,31.198378,121.453985,2006/8/30,2006/10/30,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011402,1,1402,创新大厦,0,2006/9/4,宜山路1009号1楼二单元,上海市徐汇区,31.177,121.40761,2006/9/4,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011403,1,1403,赤峰路445号,0,2006/9/19,赤峰路445号,上海市虹口区,31.287897,121.493462,2006/9/19,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011405,1,1405,同盛大厦,1,2006/9/26,福山路458号,上海市浦东新区,31.229018,121.538093,2006/9/26,2011/9/28,,0601,上海售价区,0,0,2014/9/25 11:35:00,BAT003,2014/9/25 11:35:00,BAT003,0
011406,1,1406,银都路3157号,1,2006/9/28,银都路3157号,上海市,31.099026,121.404934,2006/9/28,2009/7/31,,0601,上海售价区,0,0,2014/9/25 11:35:01,BAT003,2014/9/25 11:35:01,BAT003,0
011407,1,1407,延安西路1628号,0,2006/10/30,延安西路1628号,上海市长宁区,31.214312,121.424978,2006/10/30,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:35:01,BAT003,2014/9/25 11:35:01,BAT003,0
011408,1,1408,福德广场,1,2006/9/26,四川北路1688号,上海市虹口区,31.264169,121.489755,2006/9/26,2015/2/6,,0601,上海售价区,1,0,2015/3/31 01:00:37,BAT003,2015/3/31 01:00:37,BAT003,0
011409,1,1409,临港集团大厦,1,2006/10/17,芦潮港镇新元南路500号,上海市南汇区,30.874467,121.828732,2006/10/17,2014/1/15,,0601,上海售价区,0,0,2014/9/25 11:36:56,BAT003,2014/9/25 11:36:56,BAT003,0
011410,1,1410,东晶国际,1,2006/12/19,浦东大道966号,上海市,31.247229,121.538094,2006/12/19,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:36:57,BAT003,2014/9/25 11:36:57,BAT003,0
011411,1,1411,泰晤士小镇,1,2006/10/20,三新路900弄844号,上海市松江区,31.026703,121.201862,2006/10/20,2008/12/29,,0601,上海售价区,0,0,2014/9/25 11:36:57,BAT003,2014/9/25 11:36:57,BAT003,0
011412,1,1412,金鹰大厦,1,2006/11/23,含笑路,上海市浦东新区,31.226692,121.554464,2006/11/23,2011/11/19,,0601,上海售价区,0,0,2014/9/25 11:36:57,BAT003,2014/9/25 11:36:57,BAT003,0
011413,1,1413,弘辉名苑,1,2006/10/26,西藏南路1491号,上海市黄浦区,31.209004,121.495673,2006/10/26,2012/11/28,,0601,上海售价区,0,0,2014/9/25 11:36:57,BAT003,2014/9/25 11:36:57,BAT003,0
011415,1,1415,浦电路,1,2006/11/8,浦电路398号,上海市,31.228473,121.539337,2006/11/8,2011/1/5,,0601,上海售价区,0,0,2014/9/25 11:36:57,BAT003,2014/9/25 11:36:57,BAT003,0
011416,1,1416,建汇大厦,1,2006/12/8,衡山路922号,上海市,31.201603,121.445508,2006/12/8,2009/12/9,,0601,上海售价区,0,0,2014/9/25 11:36:58,BAT003,2014/9/25 11:36:58,BAT003,0
011417,1,1417,宋园路,0,2006/11/28,宋园路95号,上海市长宁区,31.19796,121.419815,2006/11/28,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:36:58,BAT003,2014/9/25 11:36:58,BAT003,0
011418,1,1418,同济大学,0,2006/12/1,嘉松公路6128号,上海市嘉定区,31.366979,121.184937,2006/12/1,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:36:58,BAT003,2014/9/25 11:36:58,BAT003,0
011419,1,1419,松沪路,1,2007/12/23,-,-,,,2007/12/23,2011/4/6,,0601,上海售价区,0,0,2014/9/25 11:36:58,BAT003,2014/9/25 11:36:58,BAT003,0
011420,1,1420,霍山路340号,1,2006/12/12,霍山路340号,上海市虹口区,31.261993,121.520541,2006/12/12,2010/1/2,,0601,上海售价区,0,0,2014/9/25 11:36:58,BAT003,2014/9/25 11:36:58,BAT003,0
011421,1,1421,哈雷路,1,2006/12/13,哈雷路898弄1号,上海市浦东新区,31.202077,121.610578,2006/12/13,2011/1/27,,0601,上海售价区,1,0,2014/11/28 01:00:17,BAT003,2014/11/28 01:00:17,BAT003,0
011422,1,1422,太平洋数码（三期）,1,2006/11/29,张扬路721号,上海市,31.23493,121.528051,2006/11/29,2013/2/26,,0601,上海售价区,1,0,2014/11/28 01:00:17,BAT003,2014/11/28 01:00:17,BAT003,0
011423,1,1423,百联中环广场,0,2006/12/19,曹安路169号,上海市普陀区,31.252244,121.391378,2006/12/19,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:33:54,BAT003,2014/9/25 11:33:54,BAT003,0
011425,1,1425,B M大厦,1,2006/12/21,吴凇路208号101室,上海市,,,2006/12/21,2008/6/5,,0601,上海售价区,0,0,2014/9/25 11:33:54,BAT003,2014/9/25 11:33:54,BAT003,0
011426,1,1426,武昌路,1,2006/12/28,武昌路537弄3号,上海市虹口区,31.252644,121.490775,2006/12/28,2012/1/4,,0601,上海售价区,0,0,2014/9/25 11:33:54,BAT003,2014/9/25 11:33:54,BAT003,0
011427,1,1427,燕南园,1,2007/6/29,景联路1121号,上海市闵行区,31.104149,121.435619,2007/6/29,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:33:55,BAT003,2014/9/25 11:33:55,BAT003,0
011428,1,1428,汇银大厦,0,2007/1/8,华山路2088号,上海市徐汇区,31.203013,121.443604,2007/1/8,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:33:55,BAT003,2014/9/25 11:33:55,BAT003,0
011429,1,1429,晨晖路,1,2007/1/18,晨晖路725弄115室,上海市,31.207592,121.603979,2007/1/18,2008/1/28,,0601,上海售价区,0,0,2014/9/25 11:33:55,BAT003,2014/9/25 11:33:55,BAT003,0
011430,1,1430,中山南路,1,2007/1/30,中山南路1713号,上海市,31.209554,121.50022,2007/1/30,2012/1/13,,0601,上海售价区,0,0,2014/9/25 11:33:56,BAT003,2014/9/25 11:33:56,BAT003,0
011431,1,1431,智慧广场,0,2007/1/31,武宁南路488号1楼02室,上海市静安区,31.239599,121.437466,2007/1/31,2099/12/31,,0601,上海售价区,0,0,2014/9/25 11:33:56,BAT003,2014/9/25 11:33:56,BAT003,0
011432,1,1432,剑河路,1,2007/2/12,剑河路476号-1,上海市长宁区,31.21691,121.375735,2007/2/12,2012/12/13,,0601,上海售价区,0,0,2014/9/25 11:33:56,BAT003,2014/9/25 11:33:56,BAT003,0
011433,1,1433,地铁莲花路站,0,2007/3/1,地铁莲花路站,上海市闵行区,31.137388,121.408979,2007/3/1,2015/3/9,,0601,上海售价区,0,0,2015/3/20 01:00:19,BAT003,2015/3/20 01:00:19,BAT003,0
011435,1,1435,金汇路,1,2007/3/8,金汇路465号,上海市闵行区,31.184203,121.381025,2007/3/8,2000/1/1,,0601,上海售价区,0,0,2014/9/25 11:33:57,BAT003,2014/9/25 11:33:57,BAT003,0
